partido,palabra,n,total,tf,idf,tf_idf
CC,bosques,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,brindar,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,ciudadanas,6,11032,5.438723712835388e-4,0.6931471805599453,3.7698360073963664e-4
CC,climático,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,confianza,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,constitución,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,contratación,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,crisis,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,digitales,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,electoral,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,entidad,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,equidad,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,estabilidad,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,evitar,6,11032,5.438723712835388e-4,0,0
CC,fundamentales,6,11032,5.438723712835388e-4,0,0
CC,garantizaremos,6,11032,5.438723712835388e-4,1.3862943611198906,7.539672014792733e-4
CC,gente,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,global,6,11032,5.438723712835388e-4,0,0
CC,gobernaciones,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,gradualmente,6,11032,5.438723712835388e-4,0.9808292530117262,5.334459316597496e-4
CC,grandes,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,horizonte,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,implica,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,inclusiva,6,11032,5.438723712835388e-4,0.6931471805599453,3.7698360073963664e-4
CC,independiente,6,11032,5.438723712835388e-4,0,0
CC,institutos,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,libertad,6,11032,5.438723712835388e-4,0,0
CC,licitaciones,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,lograr,6,11032,5.438723712835388e-4,0,0
CC,ministerio,6,11032,5.438723712835388e-4,0,0
CC,municipales,6,11032,5.438723712835388e-4,0,0
CC,narcotráfico,6,11032,5.438723712835388e-4,0,0
CC,origen,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,pacto,6,11032,5.438723712835388e-4,0.6931471805599453,3.7698360073963664e-4
CC,pactos,6,11032,5.438723712835388e-4,1.3862943611198906,7.539672014792733e-4
CC,países,6,11032,5.438723712835388e-4,0,0
CC,pensiones,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,pequeños,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,planificación,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,plataforma,6,11032,5.438723712835388e-4,0.9808292530117262,5.334459316597496e-4
CC,problemas,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,prosperidad,6,11032,5.438723712835388e-4,0.47000362924573563,2.5562198834974746e-4
CC,redes,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,reencuentro,6,11032,5.438723712835388e-4,0.9808292530117262,5.334459316597496e-4
CC,regional,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,regionales,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,registro,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,relación,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,responsables,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,resultados,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,riqueza,6,11032,5.438723712835388e-4,0,0
CC,significa,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,situación,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,subnacionales,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,técnico,6,11032,5.438723712835388e-4,0,0
CC,tecnológico,6,11032,5.438723712835388e-4,0.13353139262452257,7.262403514749233e-5
CC,tierras,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,ypfb,6,11032,5.438723712835388e-4,0.28768207245178085,1.5646233092011285e-4
CC,acoso,5,11032,4.532269760696157e-4,2.0794415416798357,9.424590018490917e-4
CC,actual,5,11032,4.532269760696157e-4,0,0
CC,acuerdos,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,adultas,5,11032,4.532269760696157e-4,0.9808292530117262,4.445382763831247e-4
CC,alto,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,ampliaremos,5,11032,4.532269760696157e-4,2.0794415416798357,9.424590018490917e-4
CC,área,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,artistas,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,asistencia,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,banco,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,basada,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,básico,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,brechas,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,carácter,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,casos,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,centrales,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,cerca,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,certificación,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,ciencias,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,científico,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,circular,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,combustibles,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,comercio,5,11032,4.532269760696157e-4,0,0
CC,competencias,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,consulta,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,cpe,5,11032,4.532269760696157e-4,0.9808292530117262,4.445382763831247e-4
CC,crecimiento,5,11032,4.532269760696157e-4,0,0
CC,decisiones,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,desarrollar,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,desechos,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,distintas,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,diversificada,5,11032,4.532269760696157e-4,0.9808292530117262,4.445382763831247e-4
CC,dos,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,económicos,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,ejercicio,5,11032,4.532269760696157e-4,0,0
CC,empresa,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,empresarial,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,estructura,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,evaluaremos,5,11032,4.532269760696157e-4,2.0794415416798357,9.424590018490917e-4
CC,exportaciones,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,extractivismo,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,federaciones,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,financieros,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,fomento,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,forestales,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,formas,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,fuentes,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,funcionamiento,5,11032,4.532269760696157e-4,0,0
CC,gastronómica,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,general,5,11032,4.532269760696157e-4,0,0
CC,gestora,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,habilidades,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,historia,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,implementará,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,impulsando,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,incluye,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,independencia,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,instalaremos,5,11032,4.532269760696157e-4,2.0794415416798357,9.424590018490917e-4
CC,institucionalización,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,intereses,5,11032,4.532269760696157e-4,0,0
CC,interno,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,jubilación,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,junto,5,11032,4.532269760696157e-4,0,0
CC,juventud,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,lado,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,legal,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,manejo,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,mantener,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,marcha,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,medicina,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,metropolitanas,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,mineros,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,monitoreo,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,normas,5,11032,4.532269760696157e-4,0,0
CC,observatorio,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,pequeñas,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,posible,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,precios,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,prevención,5,11032,4.532269760696157e-4,0,0
CC,principales,5,11032,4.532269760696157e-4,0,0
CC,profunda,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,promoverá,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,proteger,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,pyme,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,real,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,recuperaremos,5,11032,4.532269760696157e-4,0.9808292530117262,4.445382763831247e-4
CC,responsabilidad,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,riesgos,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,saberes,5,11032,4.532269760696157e-4,0.6931471805599453,3.141530006163639e-4
CC,segunda,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,seguros,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,siempre,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,similares,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,sostenibles,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,tradicional,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,tradicionales,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,trámites,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,turístico,5,11032,4.532269760696157e-4,0.47000362924573563,2.1301832362478955e-4
CC,único,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,urbano,5,11032,4.532269760696157e-4,0.28768207245178085,1.3038527576676072e-4
CC,valioso,5,11032,4.532269760696157e-4,1.3862943611198906,6.283060012327278e-4
CC,visión,5,11032,4.532269760696157e-4,0.13353139262452257,6.0520029289576945e-5
CC,academia,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,acorde,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,activa,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,acumulación,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,adaptación,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,administrativas,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,adquisiciones,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,agro,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,agropecuario,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,alimentaria,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,alimentos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,alternativas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,apoyar,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,aprendizaje,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,aquellas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,argentina,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,artículo,4,11032,3.6258158085569254e-4,1.3862943611198906,5.026448009861822e-4
CC,aseguraremos,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,asociaciones,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,aumentaremos,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,autonomía,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,barrio,4,11032,3.6258158085569254e-4,1.3862943611198906,5.026448009861822e-4
CC,barrios,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,basado,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,becas,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,beneficios,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,biodiversidad,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,bono,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,brasil,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,cabo,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,campesinos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,cáncer,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,capacidad,4,11032,3.6258158085569254e-4,0,0
CC,cc,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,cinco,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,complejos,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,compromiso,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,comunitario,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,conglomerados,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,conjunto,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,constituiremos,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,contrataciones,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,creando,4,11032,3.6258158085569254e-4,0,0
CC,criterios,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,cuencas,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,dar,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,datos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,defensa,4,11032,3.6258158085569254e-4,0,0
CC,defensoría,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,deforestación,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,designación,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,detección,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,diferencia,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,dignos,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,discriminación,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,diseño,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,diversos,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,eco,4,11032,3.6258158085569254e-4,1.3862943611198906,5.026448009861822e-4
CC,economías,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,económicas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,edad,4,11032,3.6258158085569254e-4,0,0
CC,educativo,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,efectiva,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,eficientes,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,ejes,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,electricidad,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,elevar,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,eliminación,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,emprendedores,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,encuentra,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,encuentran,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,escuelas,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,especializadas,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,específicos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,estrategias,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,estratégicas,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,ética,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,explotación,4,11032,3.6258158085569254e-4,0,0
CC,extractivista,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,extranjera,4,11032,3.6258158085569254e-4,0,0
CC,familia,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,familias,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,física,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,fomentaremos,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,fraterna,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,gas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,generaremos,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,haremos,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,hogares,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,impacto,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,inclusivo,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,incrementar,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,indígena,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,infantil,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,institución,4,11032,3.6258158085569254e-4,0,0
CC,integrado,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,integrales,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,largo,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,legales,4,11032,3.6258158085569254e-4,0,0
CC,límites,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,lugar,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,máximo,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,medianas,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,medida,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,menos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,metas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,miles,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,millones,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,mismos,4,11032,3.6258158085569254e-4,0,0
CC,momento,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,mujer,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,municipio,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,necesaria,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,necesita,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,negativos,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,octubre,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,oferta,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,oportuna,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,oportunidad,4,11032,3.6258158085569254e-4,0,0
CC,orgánicos,4,11032,3.6258158085569254e-4,1.3862943611198906,5.026448009861822e-4
CC,organización,4,11032,3.6258158085569254e-4,0,0
CC,órgano,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,orientados,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,pago,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,pasivos,4,11032,3.6258158085569254e-4,1.3862943611198906,5.026448009861822e-4
CC,permita,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,permitan,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,planes,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,plena,4,11032,3.6258158085569254e-4,0,0
CC,plurinacional,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,porcentaje,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,prácticas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,presente,4,11032,3.6258158085569254e-4,0,0
CC,prioridad,4,11032,3.6258158085569254e-4,0,0
CC,priorizando,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,privados,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,procedimientos,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,profesores,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,promueva,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,pueden,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,puerto,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,realizará,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,regeneración,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,rehabilitación,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,reservas,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,respetaremos,4,11032,3.6258158085569254e-4,2.0794415416798357,7.539672014792733e-4
CC,retorno,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,revisión,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,según,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,simplemente,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,software,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,solidaridad,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,solidario,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,superar,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,supervisión,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,tecnológicos,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,transformaciones,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,transparente,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,trata,4,11032,3.6258158085569254e-4,0.13353139262452257,4.841602343166156e-5
CC,tributarios,4,11032,3.6258158085569254e-4,0.6931471805599453,2.513224004930911e-4
CC,turística,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,últimos,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,unas,4,11032,3.6258158085569254e-4,0.9808292530117262,3.5563062110649974e-4
CC,unidad,4,11032,3.6258158085569254e-4,0,0
CC,vía,4,11032,3.6258158085569254e-4,0.28768207245178085,1.0430822061340858e-4
CC,viabilidad,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,vigencia,4,11032,3.6258158085569254e-4,0.47000362924573563,1.7041465889983164e-4
CC,acceder,3,11032,2.719361856417694e-4,0.28768207245178085,7.823116546005643e-5
CC,actualidad,3,11032,2.719361856417694e-4,0.28768207245178085,7.823116546005643e-5
